row_count,gb_char,utf_bytes,unicode_id,unknown
3782,膨,C5F2,81A8,E886A8
3783,朋,C5F3,670B,E69C8B
3784,鹏,C5F4,9E4F,E9B98F
3785,捧,C5F5,6367,E68DA7
3786,碰,C5F6,78B0,E7A2B0
3787,坯,C5F7,576F,E59DAF
3788,砒,C5F8,7812,E7A092
3789,霹,C5F9,9739,E99CB9
3790,批,C5FA,6279,E689B9
3791,披,C5FB,62AB,E68AAB
3792,劈,C5FC,5288,E58A88
3793,琵,C5FD,7435,E790B5
3794,毗,C5FE,6BD7,E6AF97
3801,啤,C6A1,5564,E595A4
3802,脾,C6A2,813E,E884BE
3803,疲,C6A3,75B2,E796B2
3804,皮,C6A4,76AE,E79AAE
3805,匹,C6A5,5339,E58CB9
3806,痞,C6A6,75DE,E7979E
3807,僻,C6A7,50FB,E583BB
3808,屁,C6A8,5C41,E5B181
3809,譬,C6A9,8B6C,E8ADAC
3810,篇,C6AA,7BC7,E7AF87
3811,偏,C6AB,504F,E5818F
3812,片,C6AC,7247,E78987
3813,骗,C6AD,9A97,E9AA97
3814,飘,C6AE,98D8,E9A398
3815,漂,C6AF,6F02,E6BC82
3816,瓢,C6B0,74E2,E793A2
3817,票,C6B1,7968,E7A5A8
3818,撇,C6B2,6487,E69287
3819,瞥,C6B3,77A5,E79EA5
3820,拼,C6B4,62FC,E68BBC
3821,频,C6B5,9891,E9A291
3822,贫,C6B6,8D2B,E8B4AB
3823,品,C6B7,54C1,E59381
3824,聘,C6B8,8058,E88198
3825,乒,C6B9,4E52,E4B992
3826,坪,C6BA,576A,E59DAA
3827,苹,C6BB,82F9,E88BB9
3828,萍,C6BC,840D,E8908D
3829,平,C6BD,5E73,E5B9B3
3830,凭,C6BE,51ED,E587AD
3831,瓶,C6BF,74F6,E793B6
3832,评,C6C0,8BC4,E8AF84
3833,屏,C6C1,5C4F,E5B18F
3834,坡,C6C2,5761,E59DA1
3835,泼,C6C3,6CFC,E6B3BC
3836,颇,C6C4,9887,E9A287
3837,婆,C6C5,5A46,E5A986
3838,破,C6C6,7834,E7A0B4
3839,魄,C6C7,9B44,E9AD84
3840,迫,C6C8,8FEB,E8BFAB
3841,粕,C6C9,7C95,E7B295
3842,剖,C6CA,5256,E58996
3843,扑,C6CB,6251,E68991
3844,铺,C6CC,94FA,E993BA
3845,仆,C6CD,4EC6,E4BB86
3846,莆,C6CE,8386,E88E86
3847,葡,C6CF,8461,E891A1
3848,菩,C6D0,83E9,E88FA9
3849,蒲,C6D1,84B2,E892B2
3850,埔,C6D2,57D4,E59F94
3851,朴,C6D3,6734,E69CB4
3852,圃,C6D4,5703,E59C83
3853,普,C6D5,666E,E699AE
3854,浦,C6D6,6D66,E6B5A6
3855,谱,C6D7,8C31,E8B0B1
3856,曝,C6D8,66DD,E69B9D
3857,瀑,C6D9,7011,E78091
3858,期,C6DA,671F,E69C9F
3859,欺,C6DB,6B3A,E6ACBA
3860,栖,C6DC,6816,E6A096
3861,戚,C6DD,621A,E6889A
3862,妻,C6DE,59BB,E5A6BB
3863,七,C6DF,4E03,E4B883
3864,凄,C6E0,51C4,E58784
3865,漆,C6E1,6F06,E6BC86
3866,柒,C6E2,67D2,E69F92
3867,沏,C6E3,6C8F,E6B28F
3868,其,C6E4,5176,E585B6
3869,棋,C6E5,68CB,E6A38B
3870,奇,C6E6,5947,E5A587
3871,歧,C6E7,6B67,E6ADA7
3872,畦,C6E8,7566,E795A6
3873,崎,C6E9,5D0E,E5B48E
3874,脐,C6EA,8110,E88490
3875,齐,C6EB,9F50,E9BD90
3876,旗,C6EC,65D7,E69797
3877,祈,C6ED,7948,E7A588
3878,祁,C6EE,7941,E7A581
3879,骑,C6EF,9A91,E9AA91
3880,起,C6F0,8D77,E8B5B7
3881,岂,C6F1,5C82,E5B282
3882,乞,C6F2,4E5E,E4B99E
3883,企,C6F3,4F01,E4BC81
3884,启,C6F4,542F,E590AF
3885,契,C6F5,5951,E5A591
3886,砌,C6F6,780C,E7A08C
3887,器,C6F7,5668,E599A8
3888,气,C6F8,6C14,E6B094
3889,迄,C6F9,8FC4,E8BF84
3890,弃,C6FA,5F03,E5BC83
3891,汽,C6FB,6C7D,E6B1BD
3892,泣,C6FC,6CE3,E6B3A3
3893,讫,C6FD,8BAB,E8AEAB
3894,掐,C6FE,6390,E68E90
3901,恰,C7A1,6070,E681B0
3902,洽,C7A2,6D3D,E6B4BD
3903,牵,C7A3,7275,E789B5
3904,扦,C7A4,6266,E689A6
3905,钎,C7A5,948E,E9928E
3906,铅,C7A6,94C5,E99385
3907,千,C7A7,5343,E58D83
3908,迁,C7A8,8FC1,E8BF81
3909,签,C7A9,7B7E,E7ADBE
3910,仟,C7AA,4EDF,E4BB9F
3911,谦,C7AB,8C26,E8B0A6
3912,乾,C7AC,4E7E,E4B9BE
3913,黔,C7AD,9ED4,E9BB94
3914,钱,C7AE,94B1,E992B1
3915,钳,C7AF,94B3,E992B3
3916,前,C7B0,524D,E5898D
3917,潜,C7B1,6F5C,E6BD9C
3918,遣,C7B2,9063,E981A3
3919,浅,C7B3,6D45,E6B585
3920,谴,C7B4,8C34,E8B0B4
3921,堑,C7B5,5811,E5A091
3922,嵌,C7B6,5D4C,E5B58C
3923,欠,C7B7,6B20,E6ACA0
3924,歉,C7B8,6B49,E6AD89
3925,枪,C7B9,67AA,E69EAA
3926,呛,C7BA,545B,E5919B
3927,腔,C7BB,8154,E88594
3928,羌,C7BC,7F8C,E7BE8C
3929,墙,C7BD,5899,E5A299
3930,蔷,C7BE,8537,E894B7
3931,强,C7BF,5F3A,E5BCBA
3932,抢,C7C0,62A2,E68AA2
3933,橇,C7C1,6A47,E6A987
3934,锹,C7C2,9539,E994B9
3935,敲,C7C3,6572,E695B2
3936,悄,C7C4,6084,E68284
3937,桥,C7C5,6865,E6A1A5
3938,瞧,C7C6,77A7,E79EA7
3939,乔,C7C7,4E54,E4B994
3940,侨,C7C8,4FA8,E4BEA8
3941,巧,C7C9,5DE7,E5B7A7
3942,鞘,C7CA,9798,E99E98
3943,撬,C7CB,64AC,E692AC
3944,翘,C7CC,7FD8,E7BF98
3945,峭,C7CD,5CED,E5B3AD
3946,俏,C7CE,4FCF,E4BF8F
3947,窍,C7CF,7A8D,E7AA8D
3948,切,C7D0,5207,E58887
3949,茄,C7D1,8304,E88C84
3950,且,C7D2,4E14,E4B894
3951,怯,C7D3,602F,E680AF
3952,窃,C7D4,7A83,E7AA83
3953,钦,C7D5,94A6,E992A6
3954,侵,C7D6,4FB5,E4BEB5
3955,亲,C7D7,4EB2,E4BAB2
3956,秦,C7D8,79E6,E7A7A6
3957,琴,C7D9,7434,E790B4
3958,勤,C7DA,52E4,E58BA4
3959,芹,C7DB,82B9,E88AB9
3960,擒,C7DC,64D2,E69392
3961,禽,C7DD,79BD,E7A6BD
3962,寝,C7DE,5BDD,E5AF9D
3963,沁,C7DF,6C81,E6B281
3964,青,C7E0,9752,E99D92
3965,轻,C7E1,8F7B,E8BDBB
3966,氢,C7E2,6C22,E6B0A2
3967,倾,C7E3,503E,E580BE
3968,卿,C7E4,537F,E58DBF
3969,清,C7E5,6E05,E6B885
3970,擎,C7E6,64CE,E6938E
3971,晴,C7E7,6674,E699B4
3972,氰,C7E8,6C30,E6B0B0
3973,情,C7E9,60C5,E68385
3974,顷,C7EA,9877,E9A1B7
3975,请,C7EB,8BF7,E8AFB7
3976,庆,C7EC,5E86,E5BA86
3977,琼,C7ED,743C,E790BC
3978,穷,C7EE,7A77,E7A9B7
3979,秋,C7EF,79CB,E7A78B
3980,丘,C7F0,4E18,E4B898
3981,邱,C7F1,90B1,E982B1
3982,球,C7F2,7403,E79083
3983,求,C7F3,6C42,E6B182
3984,囚,C7F4,56DA,E59B9A
3985,酋,C7F5,914B,E9858B
3986,泅,C7F6,6CC5,E6B385
3987,趋,C7F7,8D8B,E8B68B
3988,区,C7F8,533A,E58CBA
3989,蛆,C7F9,86C6,E89B86
3990,曲,C7FA,66F2,E69BB2
3991,躯,C7FB,8EAF,E8BAAF
3992,屈,C7FC,5C48,E5B188
3993,驱,C7FD,9A71,E9A9B1
3994,渠,C7FE,6E20,E6B8A0
4001,取,C8A1,53D6,E58F96
4002,娶,C8A2,5A36,E5A8B6
4003,龋,C8A3,9F8B,E9BE8B
4004,趣,C8A4,8DA3,E8B6A3
4005,去,C8A5,53BB,E58EBB
4006,圈,C8A6,5708,E59C88
4007,颧,C8A7,98A7,E9A2A7
4008,权,C8A8,6743,E69D83
4009,醛,C8A9,919B,E9869B
4010,泉,C8AA,6CC9,E6B389
4011,全,C8AB,5168,E585A8
4012,痊,C8AC,75CA,E7978A
4013,拳,C8AD,62F3,E68BB3
4014,犬,C8AE,72AC,E78AAC
4015,券,C8AF,5238,E588B8
4016,劝,C8B0,529D,E58A9D
4017,缺,C8B1,7F3A,E7BCBA
4018,炔,C8B2,7094,E78294
4019,瘸,C8B3,7638,E798B8
4020,却,C8B4,5374,E58DB4
4021,鹊,C8B5,9E4A,E9B98A
4022,榷,C8B6,69B7,E6A6B7
4023,确,C8B7,786E,E7A1AE
4024,雀,C8B8,96C0,E99B80
4025,裙,C8B9,88D9,E8A399
4026,群,C8BA,7FA4,E7BEA4
4027,然,C8BB,7136,E784B6
4028,燃,C8BC,71C3,E78783
4029,冉,C8BD,5189,E58689
4030,染,C8BE,67D3,E69F93
4031,瓤,C8BF,74E4,E793A4
4032,壤,C8C0,58E4,E5A3A4
4033,攘,C8C1,6518,E69498
4034,嚷,C8C2,56B7,E59AB7
4035,让,C8C3,8BA9,E8AEA9
4036,饶,C8C4,9976,E9A5B6
4037,扰,C8C5,6270,E689B0
4038,绕,C8C6,7ED5,E7BB95
4039,惹,C8C7,60F9,E683B9
4040,热,C8C8,70ED,E783AD
4041,壬,C8C9,58EC,E5A3AC
4042,仁,C8CA,4EC1,E4BB81
4043,人,C8CB,4EBA,E4BABA
4044,忍,C8CC,5FCD,E5BF8D
4045,韧,C8CD,97E7,E99FA7
4046,任,C8CE,4EFB,E4BBBB
4047,认,C8CF,8BA4,E8AEA4
4048,刃,C8D0,5203,E58883
4049,妊,C8D1,598A,E5A68A
4050,纫,C8D2,7EAB,E7BAAB
4051,扔,C8D3,6254,E68994
4052,仍,C8D4,4ECD,E4BB8D
4053,日,C8D5,65E5,E697A5
4054,戎,C8D6,620E,E6888E
4055,茸,C8D7,8338,E88CB8
4056,蓉,C8D8,84C9,E89389
4057,荣,C8D9,8363,E88DA3
4058,融,C8DA,878D,E89E8D
4059,熔,C8DB,7194,E78694
4060,溶,C8DC,6EB6,E6BAB6
4061,容,C8DD,5BB9,E5AEB9
4062,绒,C8DE,7ED2,E7BB92
4063,冗,C8DF,5197,E58697
4064,揉,C8E0,63C9,E68F89
4065,柔,C8E1,67D4,E69F94
4066,肉,C8E2,8089,E88289
4067,茹,C8E3,8339,E88CB9
4068,蠕,C8E4,8815,E8A095
4069,儒,C8E5,5112,E58492
4070,孺,C8E6,5B7A,E5ADBA
4071,如,C8E7,5982,E5A682
4072,辱,C8E8,8FB1,E8BEB1
4073,乳,C8E9,4E73,E4B9B3
4074,汝,C8EA,6C5D,E6B19D
4075,入,C8EB,5165,E585A5
4076,褥,C8EC,8925,E8A4A5
4077,软,C8ED,8F6F,E8BDAF
4078,阮,C8EE,962E,E998AE
4079,蕊,C8EF,854A,E8958A
4080,瑞,C8F0,745E,E7919E
4081,锐,C8F1,9510,E99490
4082,闰,C8F2,95F0,E997B0
4083,润,C8F3,6DA6,E6B6A6
4084,若,C8F4,82E5,E88BA5
4085,弱,C8F5,5F31,E5BCB1
4086,撒,C8F6,6492,E69292
4087,洒,C8F7,6D12,E6B492
4088,萨,C8F8,8428,E890A8
4089,腮,C8F9,816E,E885AE
4090,鳃,C8FA,9CC3,E9B383
4091,塞,C8FB,585E,E5A19E
4092,赛,C8FC,8D5B,E8B59B
4093,三,C8FD,4E09,E4B889
4094,叁,C8FE,53C1,E58F81
4101,伞,C9A1,4F1E,E4BC9E
4102,散,C9A2,6563,E695A3
4103,桑,C9A3,6851,E6A191
4104,嗓,C9A4,55D3,E59793
4105,丧,C9A5,4E27,E4B8A7
4106,搔,C9A6,6414,E69094
4107,骚,C9A7,9A9A,E9AA9A
4108,扫,C9A8,626B,E689AB
4109,嫂,C9A9,5AC2,E5AB82
4110,瑟,C9AA,745F,E7919F
4111,色,C9AB,8272,E889B2
4112,涩,C9AC,6DA9,E6B6A9
4113,森,C9AD,68EE,E6A3AE
4114,僧,C9AE,50E7,E583A7
4115,莎,C9AF,838E,E88E8E
4116,砂,C9B0,7802,E7A082
4117,杀,C9B1,6740,E69D80
4118,刹,C9B2,5239,E588B9
4119,沙,C9B3,6C99,E6B299
4120,纱,C9B4,7EB1,E7BAB1
4121,傻,C9B5,50BB,E582BB
4122,啥,C9B6,5565,E595A5
4123,煞,C9B7,715E,E7859E
4124,筛,C9B8,7B5B,E7AD9B
4125,晒,C9B9,6652,E69992
4126,珊,C9BA,73CA,E78F8A
4127,苫,C9BB,82EB,E88BAB
4128,杉,C9BC,6749,E69D89
4129,山,C9BD,5C71,E5B1B1
4130,删,C9BE,5220,E588A0
4131,煽,C9BF,717D,E785BD
4132,衫,C9C0,886B,E8A1AB
4133,闪,C9C1,95EA,E997AA
4134,陕,C9C2,9655,E99995
4135,擅,C9C3,64C5,E69385
4136,赡,C9C4,8D61,E8B5A1
4137,膳,C9C5,81B3,E886B3
4138,善,C9C6,5584,E59684
4139,汕,C9C7,6C55,E6B195
4140,扇,C9C8,6247,E68987
4141,缮,C9C9,7F2E,E7BCAE
4142,墒,C9CA,5892,E5A292
4143,伤,C9CB,4F24,E4BCA4
4144,商,C9CC,5546,E59586
4145,赏,C9CD,8D4F,E8B58F
4146,晌,C9CE,664C,E6998C
4147,上,C9CF,4E0A,E4B88A
4148,尚,C9D0,5C1A,E5B09A
4149,裳,C9D1,88F3,E8A3B3
4150,梢,C9D2,68A2,E6A2A2
4151,捎,C9D3,634E,E68D8E
4152,稍,C9D4,7A0D,E7A88D
4153,烧,C9D5,70E7,E783A7
4154,芍,C9D6,828D,E88A8D
4155,勺,C9D7,52FA,E58BBA
4156,韶,C9D8,97F6,E99FB6
4157,少,C9D9,5C11,E5B091
4158,哨,C9DA,54E8,E593A8
4159,邵,C9DB,90B5,E982B5
4160,绍,C9DC,7ECD,E7BB8D
4161,奢,C9DD,5962,E5A5A2
4162,赊,C9DE,8D4A,E8B58A
4163,蛇,C9DF,86C7,E89B87
4164,舌,C9E0,820C,E8888C
4165,舍,C9E1,820D,E8888D
4166,赦,C9E2,8D66,E8B5A6
4167,摄,C9E3,6444,E69184
4168,射,C9E4,5C04,E5B084
4169,慑,C9E5,6151,E68591
4170,涉,C9E6,6D89,E6B689
4171,社,C9E7,793E,E7A4BE
4172,设,C9E8,8BBE,E8AEBE
4173,砷,C9E9,7837,E7A0B7
4174,申,C9EA,7533,E794B3
4175,呻,C9EB,547B,E591BB
4176,伸,C9EC,4F38,E4BCB8
4177,身,C9ED,8EAB,E8BAAB
4178,深,C9EE,6DF1,E6B7B1
4179,娠,C9EF,5A20,E5A8A0
4180,绅,C9F0,7EC5,E7BB85
4181,神,C9F1,795E,E7A59E
4182,沈,C9F2,6C88,E6B288
4183,审,C9F3,5BA1,E5AEA1
4184,婶,C9F4,5A76,E5A9B6
4185,甚,C9F5,751A,E7949A
4186,肾,C9F6,80BE,E882BE
4187,慎,C9F7,614E,E6858E
4188,渗,C9F8,6E17,E6B897
4189,声,C9F9,58F0,E5A3B0
4190,生,C9FA,751F,E7949F
4191,甥,C9FB,7525,E794A5
4192,牲,C9FC,7272,E789B2
4193,升,C9FD,5347,E58D87
4194,绳,C9FE,7EF3,E7BBB3
4201,省,CAA1,7701,E79C81
4202,盛,CAA2,76DB,E79B9B
4203,剩,CAA3,5269,E589A9
4204,胜,CAA4,80DC,E8839C
4205,圣,CAA5,5723,E59CA3
4206,师,CAA6,5E08,E5B888
4207,失,CAA7,5931,E5A4B1
4208,狮,CAA8,72EE,E78BAE
4209,施,CAA9,65BD,E696BD
4210,湿,CAAA,6E7F,E6B9BF
4211,诗,CAAB,8BD7,E8AF97
4212,尸,CAAC,5C38,E5B0B8
4213,虱,CAAD,8671,E899B1
4214,十,CAAE,5341,E58D81
4215,石,CAAF,77F3,E79FB3
4216,拾,CAB0,62FE,E68BBE
4217,时,CAB1,65F6,E697B6
4218,什,CAB2,4EC0,E4BB80
4219,食,CAB3,98DF,E9A39F
4220,蚀,CAB4,8680,E89A80
4221,实,CAB5,5B9E,E5AE9E
4222,识,CAB6,8BC6,E8AF86
4223,史,CAB7,53F2,E58FB2
4224,矢,CAB8,77E2,E79FA2
4225,使,CAB9,4F7F,E4BDBF
4226,屎,CABA,5C4E,E5B18E
4227,驶,CABB,9A76,E9A9B6
4228,始,CABC,59CB,E5A78B
4229,式,CABD,5F0F,E5BC8F
4230,示,CABE,793A,E7A4BA
4231,士,CABF,58EB,E5A3AB
4232,世,CAC0,4E16,E4B896
4233,柿,CAC1,67FF,E69FBF
4234,事,CAC2,4E8B,E4BA8B
4235,拭,CAC3,62ED,E68BAD
4236,誓,CAC4,8A93,E8AA93
4237,逝,CAC5,901D,E9809D
4238,势,CAC6,52BF,E58ABF
4239,是,CAC7,662F,E698AF
4240,嗜,CAC8,55DC,E5979C
4241,噬,CAC9,566C,E599AC
4242,适,CACA,9002,E98082
4243,仕,CACB,4ED5,E4BB95
4244,侍,CACC,4F8D,E4BE8D
4245,释,CACD,91CA,E9878A
4246,饰,CACE,9970,E9A5B0
4247,氏,CACF,6C0F,E6B08F
4248,市,CAD0,5E02,E5B882
4249,恃,CAD1,6043,E68183
4250,室,CAD2,5BA4,E5AEA4
4251,视,CAD3,89C6,E8A786
4252,试,CAD4,8BD5,E8AF95
4253,收,CAD5,6536,E694B6
4254,手,CAD6,624B,E6898B
4255,首,CAD7,9996,E9A696
4256,守,CAD8,5B88,E5AE88
4257,寿,CAD9,5BFF,E5AFBF
4258,授,CADA,6388,E68E88
4259,售,CADB,552E,E594AE
4260,受,CADC,53D7,E58F97
4261,瘦,CADD,7626,E798A6
4262,兽,CADE,517D,E585BD
4263,蔬,CADF,852C,E894AC
4264,枢,CAE0,67A2,E69EA2
4265,梳,CAE1,68B3,E6A2B3
4266,殊,CAE2,6B8A,E6AE8A
4267,抒,CAE3,6292,E68A92
4268,输,CAE4,8F93,E8BE93
4269,叔,CAE5,53D4,E58F94
4270,舒,CAE6,8212,E88892
4271,淑,CAE7,6DD1,E6B791
4272,疏,CAE8,758F,E7968F
4273,书,CAE9,4E66,E4B9A6
4274,赎,CAEA,8D4E,E8B58E
4275,孰,CAEB,5B70,E5ADB0
4276,熟,CAEC,719F,E7869F
4277,薯,CAED,85AF,E896AF
4278,暑,CAEE,6691,E69A91
4279,曙,CAEF,66D9,E69B99
4280,署,CAF0,7F72,E7BDB2
4281,蜀,CAF1,8700,E89C80
4282,黍,CAF2,9ECD,E9BB8D
4283,鼠,CAF3,9F20,E9BCA0
4284,属,CAF4,5C5E,E5B19E
4285,术,CAF5,672F,E69CAF
4286,述,CAF6,8FF0,E8BFB0
4287,树,CAF7,6811,E6A091
4288,束,CAF8,675F,E69D9F
4289,戍,CAF9,620D,E6888D
4290,竖,CAFA,7AD6,E7AB96
4291,墅,CAFB,5885,E5A285
4292,庶,CAFC,5EB6,E5BAB6
4293,数,CAFD,6570,E695B0
4294,漱,CAFE,6F31,E6BCB1
4301,恕,CBA1,6055,E68195
4302,刷,CBA2,5237,E588B7
4303,耍,CBA3,800D,E8808D
4304,摔,CBA4,6454,E69194
4305,衰,CBA5,8870,E8A1B0
4306,甩,CBA6,7529,E794A9
4307,帅,CBA7,5E05,E5B885
4308,栓,CBA8,6813,E6A093
4309,拴,CBA9,62F4,E68BB4
4310,霜,CBAA,971C,E99C9C
4311,双,CBAB,53CC,E58F8C
4312,爽,CBAC,723D,E788BD
4313,谁,CBAD,8C01,E8B081
4314,水,CBAE,6C34,E6B0B4
4315,睡,CBAF,7761,E79DA1
4316,税,CBB0,7A0E,E7A88E
4317,吮,CBB1,542E,E590AE
4318,瞬,CBB2,77AC,E79EAC
4319,顺,CBB3,987A,E9A1BA
4320,舜,CBB4,821C,E8889C
4321,说,CBB5,8BF4,E8AFB4
4322,硕,CBB6,7855,E7A195
4323,朔,CBB7,6714,E69C94
4324,烁,CBB8,70C1,E78381
4325,斯,CBB9,65AF,E696AF
4326,撕,CBBA,6495,E69295
4327,嘶,CBBB,5636,E598B6
4328,思,CBBC,601D,E6809D
4329,私,CBBD,79C1,E7A781
4330,司,CBBE,53F8,E58FB8
4331,丝,CBBF,4E1D,E4B89D
4332,死,CBC0,6B7B,E6ADBB
4333,肆,CBC1,8086,E88286
4334,寺,CBC2,5BFA,E5AFBA
4335,嗣,CBC3,55E3,E597A3
4336,四,CBC4,56DB,E59B9B
4337,伺,CBC5,4F3A,E4BCBA
4338,似,CBC6,4F3C,E4BCBC
4339,饲,CBC7,9972,E9A5B2
4340,巳,CBC8,5DF3,E5B7B3
4341,松,CBC9,677E,E69DBE
4342,耸,CBCA,8038,E880B8
4343,怂,CBCB,6002,E68082
4344,颂,CBCC,9882,E9A282
4345,送,CBCD,9001,E98081
4346,宋,CBCE,5B8B,E5AE8B
4347,讼,CBCF,8BBC,E8AEBC
4348,诵,CBD0,8BF5,E8AFB5
4349,搜,CBD1,641C,E6909C
4350,艘,CBD2,8258,E88998
4351,擞,CBD3,64DE,E6939E
4352,嗽,CBD4,55FD,E597BD
4353,苏,CBD5,82CF,E88B8F
4354,酥,CBD6,9165,E985A5
4355,俗,CBD7,4FD7,E4BF97
4356,素,CBD8,7D20,E7B4A0
4357,速,CBD9,901F,E9809F
4358,粟,CBDA,7C9F,E7B29F
4359,僳,CBDB,50F3,E583B3
4360,塑,CBDC,5851,E5A191
4361,溯,CBDD,6EAF,E6BAAF
4362,宿,CBDE,5BBF,E5AEBF
4363,诉,CBDF,8BC9,E8AF89
4364,肃,CBE0,8083,E88283
4365,酸,CBE1,9178,E985B8
4366,蒜,CBE2,849C,E8929C
4367,算,CBE3,7B97,E7AE97
4368,虽,CBE4,867D,E899BD
4369,隋,CBE5,968B,E99A8B
4370,随,CBE6,968F,E99A8F
4371,绥,CBE7,7EE5,E7BBA5
4372,髓,CBE8,9AD3,E9AB93
4373,碎,CBE9,788E,E7A28E
4374,岁,CBEA,5C81,E5B281
4375,穗,CBEB,7A57,E7A997
4376,遂,CBEC,9042,E98182
4377,隧,CBED,96A7,E99AA7
4378,祟,CBEE,795F,E7A59F
4379,孙,CBEF,5B59,E5AD99
4380,损,CBF0,635F,E68D9F
4381,笋,CBF1,7B0B,E7AC8B
4382,蓑,CBF2,84D1,E89391
4383,梭,CBF3,68AD,E6A2AD
4384,唆,CBF4,5506,E59486
4385,缩,CBF5,7F29,E7BCA9
4386,琐,CBF6,7410,E79090
4387,索,CBF7,7D22,E7B4A2
4388,锁,CBF8,9501,E99481
4389,所,CBF9,6240,E68980
4390,塌,CBFA,584C,E5A18C
4391,他,CBFB,4ED6,E4BB96
4392,它,CBFC,5B83,E5AE83
4393,她,CBFD,5979,E5A5B9
4394,塔,CBFE,5854,E5A194
4401,獭,CCA1,736D,E78DAD
4402,挞,CCA2,631E,E68C9E
4403,蹋,CCA3,8E4B,E8B98B
4404,踏,CCA4,8E0F,E8B88F
4405,胎,CCA5,80CE,E8838E
4406,苔,CCA6,82D4,E88B94
4407,抬,CCA7,62AC,E68AAC
4408,台,CCA8,53F0,E58FB0
4409,泰,CCA9,6CF0,E6B3B0
4410,酞,CCAA,915E,E9859E
4411,太,CCAB,592A,E5A4AA
4412,态,CCAC,6001,E68081
4413,汰,CCAD,6C70,E6B1B0
4414,坍,CCAE,574D,E59D8D
4415,摊,CCAF,644A,E6918A
4416,贪,CCB0,8D2A,E8B4AA
4417,瘫,CCB1,762B,E798AB
4418,滩,CCB2,6EE9,E6BBA9
4419,坛,CCB3,575B,E59D9B
4420,檀,CCB4,6A80,E6AA80
4421,痰,CCB5,75F0,E797B0
4422,潭,CCB6,6F6D,E6BDAD
4423,谭,CCB7,8C2D,E8B0AD
4424,谈,CCB8,8C08,E8B088
4425,坦,CCB9,5766,E59DA6
4426,毯,CCBA,6BEF,E6AFAF
4427,袒,CCBB,8892,E8A292
4428,碳,CCBC,78B3,E7A2B3
4429,探,CCBD,63A2,E68EA2
4430,叹,CCBE,53F9,E58FB9
4431,炭,CCBF,70AD,E782AD
4432,汤,CCC0,6C64,E6B1A4
4433,塘,CCC1,5858,E5A198
4434,搪,CCC2,642A,E690AA
4435,堂,CCC3,5802,E5A082
4436,棠,CCC4,68E0,E6A3A0
4437,膛,CCC5,819B,E8869B
4438,唐,CCC6,5510,E59490
4439,糖,CCC7,7CD6,E7B396
4440,倘,CCC8,5018,E58098
4441,躺,CCC9,8EBA,E8BABA
4442,淌,CCCA,6DCC,E6B78C
4443,趟,CCCB,8D9F,E8B69F
4444,烫,CCCC,70EB,E783AB
4445,掏,CCCD,638F,E68E8F
4446,涛,CCCE,6D9B,E6B69B
4447,滔,CCCF,6ED4,E6BB94
4448,绦,CCD0,7EE6,E7BBA6
4449,萄,CCD1,8404,E89084
4450,桃,CCD2,6843,E6A183
4451,逃,CCD3,9003,E98083
4452,淘,CCD4,6DD8,E6B798
4453,陶,CCD5,9676,E999B6
4454,讨,CCD6,8BA8,E8AEA8
4455,套,CCD7,5957,E5A597
4456,特,CCD8,7279,E789B9
4457,藤,CCD9,85E4,E897A4
4458,腾,CCDA,817E,E885BE
4459,疼,CCDB,75BC,E796BC
4460,誊,CCDC,8A8A,E8AA8A
4461,梯,CCDD,68AF,E6A2AF
4462,剔,CCDE,5254,E58994
4463,踢,CCDF,8E22,E8B8A2
4464,锑,CCE0,9511,E99491
4465,提,CCE1,63D0,E68F90
4466,题,CCE2,9898,E9A298
4467,蹄,CCE3,8E44,E8B984
4468,啼,CCE4,557C,E595BC
4469,体,CCE5,4F53,E4BD93
4470,替,CCE6,66FF,E69BBF
4471,嚏,CCE7,568F,E59A8F
4472,惕,CCE8,60D5,E68395
4473,涕,CCE9,6D95,E6B695
4474,剃,CCEA,5243,E58983
4475,屉,CCEB,5C49,E5B189
4476,天,CCEC,5929,E5A4A9
4477,添,CCED,6DFB,E6B7BB
4478,填,CCEE,586B,E5A1AB
4479,田,CCEF,7530,E794B0
4480,甜,CCF0,751C,E7949C
4481,恬,CCF1,606C,E681AC
4482,舔,CCF2,8214,E88894
4483,腆,CCF3,8146,E88586
4484,挑,CCF4,6311,E68C91
4485,条,CCF5,6761,E69DA1
4486,迢,CCF6,8FE2,E8BFA2
4487,眺,CCF7,773A,E79CBA
4488,跳,CCF8,8DF3,E8B7B3
4489,贴,CCF9,8D34,E8B4B4
4490,铁,CCFA,94C1,E99381
4491,帖,CCFB,5E16,E5B896
4492,厅,CCFC,5385,E58E85
4493,听,CCFD,542C,E590AC
4494,烃,CCFE,70C3,E78383
4501,汀,CDA1,6C40,E6B180
4502,廷,CDA2,5EF7,E5BBB7
4503,停,CDA3,505C,E5819C
4504,亭,CDA4,4EAD,E4BAAD
4505,庭,CDA5,5EAD,E5BAAD
4506,挺,CDA6,633A,E68CBA
4507,艇,CDA7,8247,E88987
4508,通,CDA8,901A,E9809A
4509,桐,CDA9,6850,E6A190
4510,酮,CDAA,916E,E985AE
4511,瞳,CDAB,77B3,E79EB3
4512,同,CDAC,540C,E5908C
4513,铜,CDAD,94DC,E9939C
4514,彤,CDAE,5F64,E5BDA4
4515,童,CDAF,7AE5,E7ABA5
4516,桶,CDB0,6876,E6A1B6
4517,捅,CDB1,6345,E68D85
4518,筒,CDB2,7B52,E7AD92
